EAR,MAR,PUC,MOE,Label
2.651630904532913,-9.3005347074084,1.6202428370162696,-8.118037509377483,alert
2.6752894186913982,-9.45191145502437,1.6632522942203762,-8.232066529680708,alert
2.7315586752187606,-9.446002285757753,1.6717465381463217,-8.259908256257432,alert
2.7108555140635877,-9.517215816325553,1.6307156153200288,-8.297020941845952,alert
2.6489690912856068,-9.58100032314262,1.6238936639355324,-8.306589154270936,alert
2.576025560195655,-9.607493360414459,1.57652041141332,-8.284822161528485,alert
2.594880396660109,-9.49182156700297,1.6097513887566428,-8.219564457091083,alert
2.6708519500951406,-9.421009953815812,1.6641356327037071,-8.215174212723081,alert
2.6832569899602,-9.364445544781379,1.7140386005453072,-8.185289564637182,alert
2.621534236203801,-9.474763181810848,1.6976423883040623,-8.22558107970453,alert
2.7413793722255373,-9.585596965045328,1.7193321316988603,-8.361567042391368,alert
2.766279546662114,-9.653349682532966,1.7247478403399854,-8.420339709801912,alert
2.768130088407312,-9.644712928753139,1.6555883124711928,-8.416366137230044,alert
2.7945055518040176,-9.319133066676843,1.6607054820112144,-8.217471532462818,alert
2.90013763686974,-9.382590817661972,1.7120377657573869,-8.315252142745425,alert
2.999102236742492,-9.185051785248,1.7150523021858455,-8.24124898589093,alert
2.9629299731187553,-9.116677741307106,1.638967850696092,-8.17654424405201,alert
3.129543660395706,-9.247784516809823,1.731822808049702,-8.347628853813998,alert
3.0407156661899575,-9.211748218954455,1.716939004393271,-8.275587873555542,alert
3.0573193975020727,-9.190341680518012,1.7234923278211751,-8.27156479949098,alert
3.064402986269569,-9.015712313474179,1.6737770583502884,-8.161894320741357,alert
3.1588704707462534,-8.991814282094273,1.6908150013389454,-8.19771131620547,alert
3.163812967104477,-8.668686463001812,1.7173628885001802,-7.989862084132851,alert
3.105758118291087,-8.54231394582392,1.712684148112565,-7.874517012476556,alert
3.1985182697049304,-8.662581268695405,1.7453813112584462,-8.00250478198433,alert
3.176160207840414,-8.638879685635,1.7339842796363312,-7.975559846115042,alert
3.2195399447657493,-8.593843218437417,1.7936471453906668,-7.970732417420908,alert
3.2118310328906885,-8.59981937966627,1.8408581136454456,-7.971173407339751,alert
3.304626875987993,-8.654873663179599,1.9358588259882765,-8.056838991756885,alert
3.2473312784539097,-8.491735971728147,1.925859538563574,-7.9181753858139885,alert
3.2657866041349224,-8.294887522425364,1.886741468488328,-7.801017716267935,alert
3.3615437839820324,-8.239601410748246,1.916297478297809,-7.8179829816078525,alert
3.258804369102485,-8.18363485814416,1.9177714861650221,-7.723606456076181,alert
3.319497053611758,-8.060455226670447,1.9084731574704772,-7.678107585250752,alert
3.1986582536283983,-7.901478207327377,1.8190668065546733,-7.50353285571604,alert
3.076737343358535,-7.737619808766504,1.698751682235715,-7.3243985803433596,alert
2.854029974031569,-7.699942993604262,1.5817634953754443,-7.1675901836409714,alert
2.5681568722695607,-7.772503046434777,1.4358054204832826,-7.046493757902721,alert
2.225215408412682,-7.795641668963867,1.2586220826066332,-6.8511730702471745,alert
1.6660968496791848,-7.863699558158915,0.9443605862687547,-6.531378104540636,alert
1.3346033935144355,-8.021638726254734,0.7119262837210796,-6.439114653108044,alert
1.1623119859158275,-8.075260948487347,0.6159643216190085,-6.375518580051922,alert
1.0165563243605509,-7.972722652016971,0.5142170329083998,-6.217190007113719,alert
0.7868565771439622,-7.997801845266274,0.4230059202276523,-6.092201634545433,alert
0.389689526140469,-7.865547941339608,0.23481983597641568,-5.724240864956056,alert
0.22911650221146093,-8.043145953363469,0.13507728266135044,-5.756020383919763,alert
0.16721318836302165,-8.019573569010978,0.07234206385231534,-5.707196055596089,alert
0.14593579274559715,-7.950512155221067,0.033808446490646564,-5.652100994326709,alert
0.04402759211821847,-7.833208038825686,-0.005314752479408838,-5.507038743091421,alert
-0.06562673884674693,-7.7673784852570105,-0.03515916230579981,-5.3926881297201446,alert
0.009121377658895043,-7.784439362124882,0.030705578511256285,-5.458448798973966,alert
0.02397852285594647,-7.650761372695598,0.03568213184978199,-5.379658978799504,alert
0.18766397528725468,-7.571759598694412,0.11044523187185415,-5.433665620342958,alert
0.293788085697482,-7.4740172079441844,0.2385037556954299,-5.438439975926561,alert
0.3376809224395708,-7.5735822236532595,0.35519865630156683,-5.539646262468693,alert
0.6078386820221764,-7.352802281466999,0.6156454555945838,-5.56168841740206,alert
1.1763391733566104,-7.784626253808666,0.9503978351530811,-6.148619657728798,alert
1.43942322247783,-7.843390461632431,1.2162592060706876,-6.349012321974568,alert
1.553841311786882,-7.764495025698107,1.4589831372182187,-6.3745197258358495,alert
1.4419670550040888,-7.621213206158655,1.7968435982150304,-6.214446457819185,alert
1.0873594575612642,-7.3857586573195375,1.7810743871815973,-5.812265727282672,alert
1.0133519322324487,-7.424438325458934,1.8167037625185933,-5.803359007535465,alert
0.9346078747924336,-7.573137275685629,1.870745053705987,-5.867431631831739,alert
0.7071104337761537,-7.930629400940028,2.033153861244451,-5.986544076463998,alert
0.5762788356646893,-8.162040320084456,2.146204815898516,-6.075045619436235,alert
0.6012657306751477,-8.239038664782454,2.26484483435697,-6.1502997555634105,alert
1.0091467774078917,-7.933982453561489,2.4122917938418222,-6.194927719171965,alert
1.459430613553796,-7.985335057928898,2.4117017593605894,-6.483386083441028,alert
2.122356145973501,-7.461880796263089,2.336809936392118,-6.528724660068916,alert
2.65207500171685,-6.980124777885298,2.3020397081821335,-6.52830532983693,alert
3.0956761799732555,-6.588400842784051,2.200271547098823,-6.535412497684638,alert
3.4863344838694124,-6.785354664342298,2.2209211245792533,-6.868140136044072,alert
4.006670617641842,-6.685621734018678,2.521393027015962,-7.082194316538041,alert
4.0459633163026565,-6.6096508153971465,2.552622910670256,-7.064790671956246,alert
4.081212771114209,-6.509684134589891,2.541913648553627,-7.028946078397583,alert
4.325123662453392,-6.436428815206927,2.6560963867652605,-7.120547106028269,alert
4.575402107650222,-6.321025705967473,2.6939593702533715,-7.188664138670869,alert
4.992372009132923,-6.353151306768134,2.7330904258978226,-7.422881265173752,alert
5.33309705585206,-6.584200385941242,2.9624412174034056,-7.736123247231294,alert
5.342143576049764,-7.810204547198786,3.0741068611634654,-8.513468465112078,alert
5.148468703117582,-8.081819781165972,3.0491761642085415,-8.59588870548195,alert
5.126005896083642,-8.508380768298537,3.039468854780835,-8.8601796107685,alert
4.994699933318311,-8.804497216125577,2.9884021028056056,-8.98953749496189,alert
4.747276047680264,-8.890694525709613,2.9132318006667446,-8.920804966215911,alert
4.681053557961938,-9.044874986941263,2.867817512378158,-8.990887074277587,alert
4.583967478336402,-9.134438677498732,2.7835196404747182,-9.003247125356225,alert
4.474007437900214,-9.209352262845973,2.7522631790664254,-8.998968105106647,alert
4.468040396244829,-9.121850860513149,2.6916593720843602,-8.944018465630542,alert
4.347892974483209,-9.112062338637795,2.6312369583593127,-8.878102798131195,alert
4.2749046786716915,-9.086053034864527,2.6030524573722262,-8.826446838872126,alert
4.180166704993626,-9.045096483767951,2.611923906202341,-8.752910310974352,alert
4.137670069053375,-9.15702484728136,2.5937153957665102,-8.805847181379708,alert
4.0556194963349235,-9.08591311513652,2.5889803129047033,-8.718765754348752,alert
3.9091979902934506,-9.092816490280514,2.515749584119537,-8.647068684091284,alert
3.7221290554921556,-9.103440466764729,2.4467857296941355,-8.554455595463347,alert
3.5496569205030197,-9.246991278310773,2.4430174248054546,-8.558863131575528,alert
3.432406178897005,-9.361270372075808,2.459417881934536,-8.573522553748631,alert
3.4263746477527843,-9.402389412757598,2.4350438618064425,-8.599104267902423,alert
3.4528353652478416,-9.392969275473057,2.479692045392797,-8.608747516266046,alert
3.501258232402653,-9.474616647412502,2.516778371221749,-8.688261098826041,alert
3.6108432418916383,-9.468121281381855,2.6105302578867735,-8.742065523647064,alert
3.6351914177786457,-9.420084545403938,2.6214031017774873,-8.725307509984907,alert
3.5101452535261783,-9.339187939073813,2.6236184061654573,-8.605202082413923,alert
3.4536762772712906,-9.226559312373528,2.6305740858700055,-8.502357203105598,alert
3.458908447008405,-9.451756471023995,2.629561720302727,-8.65290024498073,alert
3.418373498170545,-9.545263161452588,2.6157601309502247,-8.693987344765947,alert
3.48530584707206,-9.68280529198996,2.6215345741579967,-8.818185142408998,alert
3.579581411136967,-9.841058102106315,2.6511087795191033,-8.968550210254186,alert
3.588605675749372,-9.777729886538134,2.565951640073185,-8.933638506505279,alert
3.4995433499525173,-9.747527150904896,2.5567423586548745,-8.867570408481397,alert
3.528169695089489,-9.529926469626897,2.4888156802463737,-8.743232504700984,alert
3.413700287645799,-9.419652247684722,2.43752107954796,-8.609005570991405,alert
3.3667201413454313,-9.451279947568837,2.3740802396938183,-8.605893973341884,alert
3.350233674402651,-9.322785173715552,2.325058152997291,-8.514199940420086,alert
3.3866876883090753,-9.254283682888168,2.3370804706780333,-8.490237268701406,alert
3.2291432860414124,-9.348840996455493,2.2797737480897857,-8.46791622908642,alert
3.2185484730159923,-9.25543464677586,2.269617599973946,-8.40193437122855,alert
3.268298114725157,-9.097063803810267,2.2833588562862,-8.326809230105365,alert
3.416802706584238,-9.204085709611025,2.3086009957677227,-8.472461328833308,alert
3.492460750664735,-9.245537115677381,2.274190994396579,-8.539699326867618,alert
3.5365867417360146,-9.247428449390663,2.2828041659452616,-8.565148978198673,alert
3.542472782023709,-9.306114215779232,2.3119334183048688,-8.60726499076077,alert
3.661689860403977,-9.274076112059543,2.3837251247630094,-8.649271017053325,alert
3.698927929746452,-9.1876158521582,2.3645850785031364,-8.614086626573735,alert
3.7540620975390278,-9.341407246975937,2.3448028500037124,-8.741792811828098,alert
3.811832007833073,-9.594318524460153,2.3491683697932255,-8.933751327605988,alert
3.726820214784298,-9.553983088662797,2.3285145569987855,-8.863282190864954,alert
3.646519664257777,-9.54546011110277,2.322272070861703,-8.816078548688978,alert
3.804782959225116,-9.437134118895882,2.371719141618998,-8.829216370269476,alert
3.8122816191411992,-9.319109238109952,2.3529607688793113,-8.758001282698816,alert
3.840030038088444,-9.29784861511595,2.337720724306557,-8.759582714765568,alert
3.935825047139499,-9.19818398737037,2.3904671457249664,-8.746347945502173,alert
3.902997212798326,-9.153715800577437,2.306792239228865,-8.700927405914099,alert
3.728050548457717,-9.142452340731614,2.2279813711582386,-8.598861478301547,alert
3.7363266284883445,-9.12833473779003,2.2515453306771662,-8.5950052291544,alert
3.5823739548718403,-9.023165850069628,2.1707453750813284,-8.441434480169825,alert
3.7123262104292913,-9.13737944512773,2.254421377246755,-8.581770034737495,alert
3.729122546314751,-9.124273985448395,2.240316294497792,-8.583602762616737,alert
3.501909096498844,-8.99161746585979,2.1967186640634373,-8.368415581246065,alert
3.5685056836575355,-9.001022978385954,2.2032044811128673,-8.411667770931157,alert
3.548574833017417,-8.906672900281283,2.226423085362648,-8.341539658506282,alert
3.629767533565369,-8.789561160216403,2.2658300641273725,-8.311356310604445,alert
3.6176434103297543,-8.716343291305723,2.2628551231260334,-8.258907032241039,alert
3.4539006094572873,-8.449783816460357,2.214971820217096,-7.990011782244581,alert
3.447585863747828,-8.282421186140711,2.2192487674097245,-7.879785635180848,alert
3.476064035200419,-8.091957739401087,2.2338433329792893,-7.774144509585605,alert
3.449409033184748,-8.038495149074173,2.2040104073888585,-7.726224266125693,alert
3.3608219466916056,-7.919751772746202,2.121294246872545,-7.599335557520284,alert
3.164044731139606,-7.849073509974839,2.0319787654743284,-7.438811967477531,alert
2.824348451236831,-7.7680965316940895,1.8816955737009848,-7.177591251611115,alert
2.517458930702752,-7.9355584637493415,1.624252968805558,-7.112230228700889,alert
2.1768530132311623,-8.05175943197358,1.404819842457295,-6.987332718627164,alert
2.1463596041184547,-8.054335483221786,1.3827643099205638,-6.9755572043618885,alert
1.9255174634074326,-7.9321262456476775,1.2647077351516958,-6.757453020831752,alert
1.7596437272381587,-8.144466169113484,1.1209751443947373,-6.808828591858905,alert
1.5987317538754593,-8.305460839985889,1.0002589566511568,-6.8268731376136165,alert
1.355721941022862,-8.405704158896594,0.9243341663206844,-6.749401621211386,alert
1.162770761430704,-8.485806390171115,0.8503379533233223,-6.689087201686601,alert
0.9379688992003588,-8.350431623605534,0.7008276838395763,-6.451145871301363,alert
0.8287487754676927,-8.390625452527413,0.6039129960289578,-6.41523107027716,alert
0.6440305164463869,-8.462540582294512,0.4447840975701086,-6.352370816952294,alert
0.4592222773317678,-8.218845848843676,0.2793873433670226,-6.0593814183294645,alert
0.41727010217638405,-8.127188409784711,0.1673926936027527,-5.972801586109411,alert
0.23301731008489796,-8.018639477646168,0.0055551720095509405,-5.775938610909194,alert
0.10094764422693199,-7.959805362325076,-0.137898377162792,-5.650749887209435,alert
0.14163629900528224,-7.907465496199965,-0.12245840079991434,-5.644811060165027,alert
0.14468012212768128,-7.927066489290374,-0.1798283845179984,-5.664632101224937,alert
0.3170382129071733,-8.048599798338648,-0.19184359665102266,-5.856731111088338,alert
0.39059474512021575,-7.989433642133744,-0.16675770848170454,-5.86604596523106,alert
0.4056805828807924,-7.921564053348409,-0.17654069833890637,-5.831982157457029,alert
0.6876729511048638,-7.8406710252124725,-0.05310111542552168,-5.950113002146439,alert
0.8733157047476573,-7.76125724953253,-0.004689996042953254,-6.012665982887679,alert
1.0426550688067981,-7.682784621489741,0.0440929771094194,-6.065646601219376,alert
1.1582307540007255,-7.711395377942205,0.13704679803618616,-6.157893679117729,alert
1.2181115113918053,-7.741284755104249,0.296377352038494,-6.217717196867,alert
1.3729645220759934,-7.906945082144366,0.516567310915405,-6.421849789381543,alert
1.4541394109845225,-7.993514433517184,0.626734337849403,-6.53148800668957,alert
1.5475545268159792,-8.213022477969975,0.8338009421821182,-6.736081383679413,alert
1.7099204716680907,-8.168733145196436,1.0145697457108196,-6.803738352193831,alert
1.8160965991394582,-8.22275828945342,1.2461208015865863,-6.904042173870119,alert
1.9686269066200572,-8.54555472845835,1.5433973356829827,-7.2043785129166,alert
2.033264829516366,-8.774270614525111,1.733781059052577,-7.39664312507053,alert
2.0795256466762653,-8.91437162479976,1.9115416396114844,-7.519671185437823,alert
1.9827567301415954,-8.831866501702354,2.309046846300596,-7.409799332531076,alert
2.0821360525370567,-9.240491669220761,2.676545292812168,-7.737561969306186,alert
2.134465233789518,-9.498901837187168,3.0209704260626666,-7.9417659133226755,alert
2.3217466249500456,-9.8063787892059,3.4500382317403635,-8.243390530377063,alert
2.4816337827818264,-10.125849358830592,3.8579870699841337,-8.538268921367852,alert
2.6979103545588803,-10.213423534605106,4.318849872662766,-8.710273819285337,alert
2.9099278385791014,-10.469391448337626,4.7077330619970335,-8.985154379119919,alert
2.9854199756335187,-10.497376371597637,5.061707884857932,-9.048093624339906,alert
3.088371136390237,-10.549797894853565,5.374747076069991,-9.139767997025329,alert
3.0839423783171034,-10.434050319543495,5.599226584153889,-9.066391655248793,alert
3.1533671737470366,-10.484034010907383,5.7924572171192885,-9.13883652156366,alert
3.2255320026453207,-10.643305599998854,6.0172866551028275,-9.282491014053374,alert
3.382414504063035,-10.805709445259957,6.262058261648652,-9.467150103357302,alert
3.415939997876107,-10.963527132918816,6.460973924730605,-9.590233249708916,alert
3.5056747476859043,-11.150604226806966,6.679446662423038,-9.757958731530223,alert
3.5297287919400375,-11.112172975899961,6.8104559239045095,-9.748819903235756,alert
3.580766796279892,-11.260371945708979,6.998461536091618,-9.872600018558542,alert
3.491568793086581,-11.39899927165499,7.110037452629792,-9.921971276653093,alert
3.4188579180303624,-11.25936068120349,7.170436947565207,-9.795507899147227,alert
3.3853530074378075,-11.165525574051479,7.291990277739137,-9.719603446010797,alert
3.4808357768603084,-11.43941955433732,7.399578046121276,-9.943865794685774,alert
3.3481810135712387,-11.64675094316885,7.438779118781773,-10.017134899789436,alert
3.2412000299561434,-11.79896224021569,7.477084094863421,-10.066266177778509,alert
3.311047683582864,-12.03745008783981,7.609471413014826,-10.255832973429666,alert
3.2678256618099604,-12.239770267758598,7.702882830921031,-10.36948860335925,alert
3.3600730245006623,-12.443511452791412,7.8706584943157205,-10.545906760160578,alert
3.379509524376586,-12.632295419571998,7.9627123295016915,-10.679615447247706,alert
3.3985044625264296,-12.903365120670063,8.060114678435035,-10.866257142462448,alert
3.374684812682988,-13.127131401176488,8.136669017625593,-11.002839198796645,alert
3.385000433583411,-13.430153585175377,8.295014755987438,-11.206051005286568,alert
3.3510210674946537,-13.784617115758476,8.405045468596988,-11.423811633100392,alert
3.0859466775229363,-13.962849085743455,8.45492817174491,-11.416586681943132,alert
3.0760044835903764,-14.113468363193698,8.546510427378129,-11.51182122319797,alert
3.0312896269333613,-14.339190601750955,8.687463178864391,-11.64105539422538,alert
3.029363510523667,-14.47722025137633,8.789496922064338,-11.731441339135802,alert
3.109328986514019,-14.669271585074984,8.9066745503188,-11.892276296428005,alert
3.1100206820420837,-14.676904236674707,9.01663332224992,-11.898352250215446,alert
3.233180772103457,-14.806375258583689,9.1891159091604,-12.036602412041894,alert
3.1745041298425547,-14.973663374722909,9.231613070771036,-12.121328525560635,alert
3.1721097641636296,-15.097014856998529,9.295355509206802,-12.201777047691595,alert
3.1453432900746856,-15.100521292143322,9.365941772071832,-12.19260343163498,alert
3.234048330079843,-15.162750176147645,9.42046336161544,-12.272492909382551,alert
3.2788498405778665,-15.149498032987887,9.47561227828642,-12.284553635618778,alert
3.372374697927139,-15.104822301447946,9.540386790269572,-12.297729130368447,alert
3.528582729413535,-15.246867498018535,9.66694570143932,-12.455248707947103,alert
3.2461238479342467,-14.772986412525599,9.531800956967182,-11.994326626051668,alert
3.3172157770787822,-14.511855651134866,9.881305945841806,-11.861832461369117,alert
3.548532849170159,-14.350036356480626,10.415937805924838,-11.865093477771833,alert
3.7876128379921497,-14.105953633089186,10.80601052393196,-11.820739652312346,alert
4.19721201872715,-13.98385902437074,11.349640102851122,-11.921001448224368,alert
4.3831096041552495,-13.592700086794915,11.76883523727088,-11.763361527309927,alert
4.808365275628143,-13.050387798959953,12.16806812391564,-11.624058691956952,alert
5.112021816228796,-12.654162511403463,12.496530078072825,-11.517767956040204,alert
5.354485570892055,-12.702060705340687,12.483712476698432,-11.649284663194654,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
2.411029466556589,-10.188633736358252,11.094026732480463,-8.58980519552967,alert
2.3364902231488873,-9.661454722026381,10.599859691035157,-8.191363409774057,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-2.7158228579993198,4.123998282190646,2.3669096739994653,5.380217338360188,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
6.682410433175056,-2.270338752121979,9.34074130593321,-5.901370823058021,alert
6.86982554947705,-2.52514034584494,9.421238097674884,-6.149324195462922,alert
7.310991244798601,-3.6052444688081984,9.7874764252151,-6.9667530556435615,alert
7.404980396162743,-4.602045482017293,9.995988361675991,-7.607223266772609,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
5.513591604407078,-10.466556977959687,8.191609349881682,-10.335130213907767,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-1.3506709888384894,-7.736982284003935,3.2212116907234223,-4.564265179644246,alert
-0.5723363000303605,-7.446285933665886,3.54886725807127,-4.840139043464743,alert
-0.29934765026445875,-6.900186017486129,3.6954885466115743,-4.6517010211031575,alert
-1000.0,-1000.0,-1000.0,-1000.0,alert
-2.499635316570108,2.745132523748344,1.759647130296843,4.133450593295207,alert
-2.093147493632144,2.2186885495915654,1.9147137290715694,3.4289244288082297,alert
-1.242221488586435,1.1148189874820655,2.7800300696053295,2.1113535563992274,alert
-0.37628358653482186,-0.46910362576578146,3.7360534863839234,0.5266936195766048,alert
0.09358063788399396,-1.9134299105959556,4.521338841261406,-0.7856938785600972,alert
0.8153407383651368,-3.355324962648556,5.312414661652555,-2.1728175805238505,alert
1.2792263445991254,-4.685520393199027,5.911539174627187,-3.371498978967571,alert
1.6717796683316688,-5.690451935754195,6.319738656253234,-4.3203184769178,alert
2.0024101986040916,-6.580966595529289,6.772529389051774,-5.155987027432282,alert
2.2540016276152204,-7.329906586474279,7.11477771401013,-5.855052556700924,alert
2.4671734749035523,-8.054832158491093,7.405322633241748,-6.5107725483653445,alert
2.69845602517883,-8.605424091475186,7.667799701093671,-7.0536185059704195,alert
2.934505897268444,-9.0602419859858,7.911089070206286,-7.528872636320621,alert
3.1827728646593565,-9.381946760608614,8.196620933463102,-7.917734069900452,alert
3.350096214238919,-9.906718151059936,8.400065132182515,-8.390621830352083,alert
3.617160551083167,-10.463810955064728,8.569099391002386,-8.916684711000373,alert
3.7941063197533857,-11.051064021048463,8.716202322280289,-9.418356880526002,alert
3.911093835062933,-11.569371283704706,8.807529876252913,-9.846677495923927,alert
4.1413554508687636,-11.944075231843732,8.92334695859877,-10.22482638295001,alert
4.200051635014049,-12.189519778664772,8.907210027723794,-10.44694399069585,alert
4.44730587764939,-12.357420548188141,8.984820406977185,-10.695107617327922,alert
4.469312134706896,-12.273717276169425,8.929619910751697,-10.68537177002214,alert
3.8508552440384087,-11.728222657034106,8.454622630733462,-9.98003960301833,alert
3.4915500074461634,-11.064311153608669,8.121560738154216,-9.36055473049198,alert
3.299753789305068,-10.316016131423842,7.846729483170395,-8.788380649180024,alert
2.9469988757246104,-9.664377009469424,7.466836878910078,-8.162791545482715,alert
2.6832605882207194,-9.362173841493272,6.965835423805684,-7.837311395311631,alert
2.5435366834832274,-9.420200014626143,6.5656586932181735,-7.832991100914395,alert
2.5526369009626464,-9.610631480681203,6.300359046894519,-7.996011556036027,alert
2.4635861248399102,-10.000357105656214,6.008777096075958,-8.238947124052093,alert
2.5074750363505656,-10.082599442292153,5.917362660152201,-8.342187572532838,alert
2.685649214802956,-10.3809103810617,5.959102059083705,-8.648378615792593,alert
2.7016903544703124,-10.376004252303765,5.890156566297416,-8.67535914324177,alert
2.716305781066711,-10.053821297036112,5.73544071173234,-8.49021654576351,alert
2.6742380715139658,-9.85831097005381,5.62220692863446,-8.354331041548058,alert
2.691510709546649,-9.698319772317998,5.5547238242011705,-8.27404876210535,alert
2.6448668944091813,-9.517108040065185,5.525686976423557,-8.141478123809435,alert
2.686334849866421,-9.411516705273378,5.603671218883921,-8.107666502350487,alert
2.7011183532998513,-9.189605273357959,5.662963751874025,-7.981023715452955,alert
2.7693000700762913,-8.826715731401274,5.750926305513158,-7.792078649797759,alert
2.760046542980542,-8.412619766986447,5.797211802855849,-7.521941497340031,alert
2.841939534757061,-7.537869572418672,5.845350599517397,-7.00803652017733,alert
2.9663043402881315,-6.8229893019054115,5.989592981991354,-6.625423864261434,alert
3.077439549689156,-6.17990382447449,6.133224215367935,-6.28075904449295,alert
3.2378476251871695,-5.7461916507369635,6.283409299962287,-6.100695352979111,alert
3.324839854600511,-5.254845440544207,6.365739881183684,-5.838676957465328,alert
3.55606635055713,-4.830081133718409,6.612870376781658,-5.70777206302477,alert
3.7461717044058735,-4.47810186020395,6.829600505338617,-5.598107220174877,alert
3.9064667692098114,-4.243661219922408,7.061154348961113,-5.5443425192982385,alert
